,id,username,created_at,date,tweet,language,hashtags,cashtags,link,urls,photos,video,thumbnail,nlikes,nreplies,nretweets
149,1508509234014605313,MotorWeek,1648491602000.0,2022-03-29 02:20:02,Maserati unveiled their new Grecale SUV last week.  Read more: 🔗 https://t.co/XmeyMN6See  https://t.co/u3w1l5SOk4,en,[],[],https://twitter.com/MotorWeek/status/1508509234014605313,['https://bit.ly/3tNtpT2'],['https://pbs.twimg.com/media/FO9NJ0JXoAU-1jH.jpg'],1,https://pbs.twimg.com/media/FO9NJ0JXoAU-1jH.jpg,4,0,0
152,1508502199714091012,CarWale,1648489925000.0,2022-03-29 01:52:05,"Maserati has revealed the youngest member of its SUV line-up globally. To be positioned below the Levante, the Grecale will be available across all the fuel options – internal combustion engine, hybrid, and a first for the Trident carmaker, a fully electric powertrain. #CWSnippet  https://t.co/4x2930wMo6",en,['cwsnippet'],[],https://twitter.com/CarWale/status/1508502199714091012,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1508502151345369091/pu/img/ICIDdVTulDLMw43F.jpg,2,1,0
154,1508457616279752706,naija927fm,1648479296000.0,2022-03-28 22:54:56,NP: Maserati Remix @IamOlakira X @davido  inside #Workchop with @finepickin,en,['workchop'],[],https://twitter.com/naija927fm/status/1508457616279752706,[],[],0,,0,0,0
155,1508448856215801868,CITY1051,1648477207000.0,2022-03-28 22:20:07,TODAY WE GETTING IT 🥳💯💪!!!  ▶️: IN MY MASERATI~  @IamOlakira   ON #THERUNDOWN WITH @officialbimbola   #MONDAYMOTIVATION #1LIFESTYLESTATION  #MASKUP  🔥💯💃🏾,en,"['therundown', 'mondaymotivation', '1lifestylestation', 'maskup']",[],https://twitter.com/CITY1051/status/1508448856215801868,[],[],0,,0,0,0
157,1508438068503719941,Maserati_HQ,1648474635000.0,2022-03-28 21:37:15,Breathe the exceptional into your everyday. This is the #MaseratiGrecale. #EverydayExceptional  https://t.co/4pH9KiIIl0,en,"['maseratigrecale', 'everydayexceptional']",[],https://twitter.com/Maserati_HQ/status/1508438068503719941,[],[],1,https://pbs.twimg.com/media/FO8IQ6hX0AQrgeh.jpg,385,7,42
158,1508417368170459139,fosgoodwood,1648469700000.0,2022-03-28 20:15:00,"Say hello to the Maserati Grecale. A sporty mid-size SUV that majors on “Italianness” in order to tempt buyers of the German class-champion from Porsche, the Macan. #MaseratiGrecale #Gercale #GrecaleTrofeo  https://t.co/0Tk3r51ZJg",en,"['maseratigrecale', 'gercale', 'grecaletrofeo']",[],https://twitter.com/fosgoodwood/status/1508417368170459139,['https://www.goodwood.com/grr/road/news/2022/3/the-maserati-grecale-trofeo-will-have-530ps/'],[],0,,5,0,2
162,1508172104381960200,Forbes,1648411224000.0,2022-03-28 04:00:24,Take a look at Maserati's new compact SUV Grecale:  https://t.co/4Xr7TRE4lN  https://t.co/tcW6DgeUX0,en,[],[],https://twitter.com/Forbes/status/1508172104381960200,['https://trib.al/9pK8fIf'],['https://pbs.twimg.com/media/FO4aiW1WQAs06Vn.jpg'],1,https://pbs.twimg.com/media/FO4aiW1WQAs06Vn.jpg,196,12,36
165,1508150082734071817,djenvy,1648405974000.0,2022-03-28 02:32:54,"Mannnn… My pops said take me for a spin in the Maserati…. Next thing I know I’m at the fix-a-flat spot…. Shout to @21stave_tirerepairs…  Father, Son outing… @ Paterson, New Jersey  https://t.co/SG2qFd7di4",en,[],[],https://twitter.com/djenvy/status/1508150082734071817,['https://www.instagram.com/p/CbnhHPkJ6xv/?utm_medium=twitter'],[],0,,7,1,0
167,1508126782628663301,Maserati_HQ,1648400419000.0,2022-03-28 01:00:19,"Drive into the future.  To be continued…but in the meantime you can click on the link and enjoy the entire Grecale Global Premiere, starring Grecale, Matilda De Angelis and Alessandro Borghi  https://t.co/a9eXRsp1W3 #EverydayExceptional  https://t.co/LikgUTLSxV",en,['everydayexceptional'],[],https://twitter.com/Maserati_HQ/status/1508126782628663301,['https://www.youtube.com/watch?v=4Fy47zcYcuA'],[],1,https://pbs.twimg.com/media/FO3xP8jVEAI5sd5.jpg,215,6,21
168,1508111609545302027,ForbesLife,1648396801000.0,2022-03-28 00:00:01,"Maserati has revealed details of its second SUV, the compact Grecale, with the design taking cues from the pinnacle MC20 supercar:  https://t.co/8hov2Zh8ED  https://t.co/SfE0nS2TFe",en,[],[],https://twitter.com/ForbesLife/status/1508111609545302027,['http://on.forbes.com/6012KSL7u'],['https://pbs.twimg.com/media/FO3jg8nWUAsbmKA.jpg'],1,https://pbs.twimg.com/media/FO3jg8nWUAsbmKA.jpg,0,0,1
171,1508094760770232322,luxury,1648392784000.0,2022-03-27 22:53:04,Maserati announced it will offer electric versions of all its cars by 2025  https://t.co/KfP8tmXuoU,en,[],[],https://twitter.com/luxury/status/1508094760770232322,['https://trib.al/I3NjP34'],[],0,,10,1,2
172,1508088963801702402,BBC_TopGear,1648391402000.0,2022-03-27 22:30:02,"This is the brand new Maserati Grecale. Maserati reckons this Macan and X4 rival will be its biggest selling car. No pressure, then →  https://t.co/BJzfcxTvHu  https://t.co/7rqdSeLwlp",en,[],[],https://twitter.com/BBC_TopGear/status/1508088963801702402,['https://www.topgear.com/car-news/suvs/brand-new-maserati-grecale'],['https://pbs.twimg.com/media/FO3O61gXMAg35Tg.jpg'],1,https://pbs.twimg.com/media/FO3O61gXMAg35Tg.jpg,123,9,9
174,1508061333098487813,VaibhZ_JCVP11,1648384814000.0,2022-03-27 20:40:14,With @Maserati_ME and @Rushy69Official - test driving the Ghibli and Levante Hybrid ⚡️@Maserati_HQ  https://t.co/OodEE6en0d,en,[],[],https://twitter.com/VaibhZ_JCVP11/status/1508061333098487813,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1508061197861539842/pu/img/HAkJAPHXFMSVMa-V.jpg,5,1,0
176,1508021265910566912,Maserati_HQ,1648375262000.0,2022-03-27 18:01:02,"A central console without a gear shifter?  That's digital magic, baby. #MaseratiGrecale #EverydayExceptional  https://t.co/A3u3P7C2Bj",en,"['maseratigrecale', 'everydayexceptional']",[],https://twitter.com/Maserati_HQ/status/1508021265910566912,[],['https://pbs.twimg.com/media/FO2RWLwVQAEQAXo.jpg'],1,https://pbs.twimg.com/media/FO2RWLwVQAEQAXo.jpg,923,21,75
178,1507915312691396610,ForbesLife,1648350000000.0,2022-03-27 11:00:00,Maserati is going electric. Inside the Italian automaker's plans for an all-EV lineup by 2025:  https://t.co/usErlg7EkV  https://t.co/Jd4qAlDIzi,en,[],[],https://twitter.com/ForbesLife/status/1507915312691396610,['http://on.forbes.com/6014Ko1jj'],['https://pbs.twimg.com/media/FO0w_HNXsAMXPvG.jpg'],1,https://pbs.twimg.com/media/FO0w_HNXsAMXPvG.jpg,2,1,2
180,1507848223444148224,BobSocci,1648334005000.0,2022-03-27 06:33:25,"@adam_blomeke Yeh, well enough to receiver a mailer for a Maserati.   And drive a Honda :)",en,[],[],https://twitter.com/BobSocci/status/1507848223444148224,[],[],0,,3,0,0
