,id,username,created_at,date,tweet,language,hashtags,cashtags,link,urls,photos,video,thumbnail,nlikes,nreplies,nretweets
417,1507419861777014785,thesportsGab,1648231876000.0,2022-03-26 02:11:16,@Volvo_Roger He’s comin!!!,en,[],[],https://twitter.com/thesportsGab/status/1507419861777014785,[],[],0,,1,1,0
418,1507408243936669707,SwedeninArmenia,1648229106000.0,2022-03-26 01:25:06,"Another two visits to 🇸🇪 company reps in 🇦🇲 this week included #Volvo Construction Equipment (FalconLLC) &amp; AssaAbloy (IteqLLC). Thanks to Aram,Edgar, Romina &amp; your teams for briefings &amp; good discussions! #Sweden #Armenia @assaabloygs @VolvoCEGlobal  https://t.co/APy3C5mPyt",en,"['volvo', 'sweden', 'armenia']",[],https://twitter.com/SwedeninArmenia/status/1507408243936669707,[],"['https://pbs.twimg.com/media/FOtjzcjWYAI2Vzg.jpg', 'https://pbs.twimg.com/media/FOtjzccXwAEFvnL.jpg']",1,https://pbs.twimg.com/media/FOtjzcjWYAI2Vzg.jpg,15,0,1
419,1507407762921299969,therealautoblog,1648228991000.0,2022-03-26 01:23:11,"This week's podcast covers driving the 1988 BMW M5, Volvo C40 Recharge and the reveal of the Maserati Grecale.  https://t.co/w0e1t7fw2y  https://t.co/imzygupmDj",en,[],[],https://twitter.com/therealautoblog/status/1507407762921299969,['https://bit.ly/3NoBPIi'],['https://pbs.twimg.com/media/FOtjXkvXoAEDfNe.jpg'],1,https://pbs.twimg.com/media/FOtjXkvXoAEDfNe.jpg,6,0,0
421,1507396075400822785,ChristinMP_TOI,1648226205000.0,2022-03-26 00:36:45,@Dhruvnk22 @TheKannadiga_RF @BMTC_BENGALURU @SuryaSen True. BMTC Majestic Volvo depot manager took an initiative to paste those fare reduction stickers.,en,[],[],https://twitter.com/ChristinMP_TOI/status/1507396075400822785,[],[],0,,2,1,0
422,1507390712920395776,thesportsGab,1648224926000.0,2022-03-26 00:15:26,@Volvo_Roger I swear he knows when the camera is rolling 😂😂,en,[],[],https://twitter.com/thesportsGab/status/1507390712920395776,[],[],0,,2,2,0
423,1507379908951085056,roadshow,1648222350000.0,2022-03-25 23:32:30,"In an exclusive interview, the former Volvo CEO looks back on his decade-long tenure with the Swedish automaker  https://t.co/gZRAUfclx8",en,[],[],https://twitter.com/roadshow/status/1507379908951085056,['https://trib.al/IQSTLQK'],[],0,,2,0,0
424,1507371977178497028,CPAutoScribe,1648220459000.0,2022-03-25 23:00:59,"I'm not sure there's been a more transformative CEO for a legacy automaker over the last 25 years than @Volvo's @hakan_samuel. Our @Tim_Stevens sat down with Hakan (okay, he teleconferenced) for this excellent and wide-ranging exclusive exit interview:   https://t.co/gfkjWQogbx",en,[],[],https://twitter.com/CPAutoScribe/status/1507371977178497028,['https://www.cnet.com/roadshow/news/hakan-samuelsson-exit-interview-volvo-ceo/'],[],0,,6,0,2
429,1507345760655917060,richontech,1648214209000.0,2022-03-25 21:16:49,"My latest for @KTLAMorningNews: I take a test drive in Volvo's first all-electric SUV, the C40 Recharge  https://t.co/g2J7Py9lIG",en,[],[],https://twitter.com/richontech/status/1507345760655917060,['https://ktla.com/morning-news/technology/volvo-first-all-electric-suv-c40-recharge-test-drive-palm-springs-richontech/'],[],0,,23,5,3
431,1507341623461662735,PistonHeads,1648213222000.0,2022-03-25 21:00:22,"A Volvo XC70 with 211,000 miles. High miles, low price - big bargain?   https://t.co/t9kMlkHCsd",en,[],[],https://twitter.com/PistonHeads/status/1507341623461662735,['https://www.pistonheads.com/news/ph-features-sheds/volvo-xc70-shed-of-the-week/45480'],[],0,,6,3,0
433,1507333994551066624,VolvoTrucksUK,1648211403000.0,2022-03-25 20:30:03,"Great to hear from @Manfreightltd driver Paul Totten whose Volvo FH is still going strong with more than 1.3 million km on the clock💪    Paul comments: ""The FH has nice comfort all round, with the controls all at hand and easy to reach.""  Brilliant picture Paul!🧡  https://t.co/eNzaDCfHlt",en,[],[],https://twitter.com/VolvoTrucksUK/status/1507333994551066624,[],['https://pbs.twimg.com/media/FOsgRpHX0AwFRp9.jpg'],1,https://pbs.twimg.com/media/FOsgRpHX0AwFRp9.jpg,47,1,6
435,1507306899414437889,volvocars,1648204943000.0,2022-03-25 18:42:23,"@David_vs_Volvo Hi David, we have sent you a message. We'd be happy to assist you further once we receive your contact details.",en,[],[],https://twitter.com/volvocars/status/1507306899414437889,[],[],0,,0,1,0
438,1507283035787608072,Kleyntrucks,1648199254000.0,2022-03-25 17:07:34,"Used Tractor unit VOLVO FH 500 (2020) 311,756 km for sale!  https://t.co/5ounpmwy5s via @KleynTrucks #trucks #transport",en,"['trucks', 'transport']",[],https://twitter.com/Kleyntrucks/status/1507283035787608072,['https://www.kleyntrucks.com/truck/detail/290229?nomobile&utm_campaign=NIS&utm_source=twitter_KleynTrucks&utm_medium=social&utm_content=stock'],[],0,,0,0,0
439,1507281170748391477,Kleyntrucks,1648198809000.0,2022-03-25 17:00:09,"Used Tractor unit VOLVO FH 500 (2020) 359,639 km for sale!  https://t.co/Kqh0HiIP7X via @KleynTrucks #trucks #transport",en,"['trucks', 'transport']",[],https://twitter.com/Kleyntrucks/status/1507281170748391477,['https://www.kleyntrucks.com/truck/detail/290226?nomobile&utm_campaign=NIS&utm_source=twitter_KleynTrucks&utm_medium=social&utm_content=stock'],[],0,,1,0,0
441,1507272599897665537,AngellicAribam,1648196766000.0,2022-03-25 16:26:06,"Was an honor to join the graduation ceremony of Swedish Chamber’s #GenderTaskForce —comprising industry leaders (IKEA, Volvo, Tetra Pak etc). My advice to the cohort — question patriarchy, continuously unlearn &amp; learn. Thanks @SwedeninIndia for making me a part of their day!  https://t.co/LaJJXa3zeV",en,['gendertaskforce'],[],https://twitter.com/AngellicAribam/status/1507272599897665537,[],['https://pbs.twimg.com/media/FOrocC-VEAADraW.jpg'],1,https://pbs.twimg.com/media/FOrocC-VEAADraW.jpg,10,0,2
442,1507265446575325184,ETIndustryNews,1648195060000.0,2022-03-25 15:57:40,Eicher-Volvo JV may plan to float new unit for EVs #ETIndustryNews  https://t.co/eKYqu7OPJH,en,['etindustrynews'],[],https://twitter.com/ETIndustryNews/status/1507265446575325184,['https://ift.tt/Ju40q1y'],[],0,,0,0,0
445,1507251341579669518,DavidPapp,1648191697000.0,2022-03-25 15:01:37,"Volvo C40 Recharge is the EV version of that boxy, family-friendly Volvo we all know and love  https://t.co/2HPx1Z5Nda  https://t.co/tYrfnK97WU",en,[],[],https://twitter.com/DavidPapp/status/1507251341579669518,['https://ift.tt/52eIvXc'],['https://pbs.twimg.com/media/FOrVG5vXEAIFtQx.jpg'],1,https://pbs.twimg.com/media/FOrVG5vXEAIFtQx.jpg,0,0,0
446,1507241831947374594,AmbLindnerIndia,1648189430000.0,2022-03-25 14:23:50,"Since own truck driver times (here transferring Mercedes trucks fr Munich to Baghdad 1976), have special sympathy &amp; compassion with all those working on giant’s steering wheels. Like today at Tapin North coal mine, proud driver of truck 9 (a Volvo) 17 years on job, zero accidents  https://t.co/fkkSW1yE3h",en,[],[],https://twitter.com/AmbLindnerIndia/status/1507241831947374594,[],"['https://pbs.twimg.com/media/FOrMcKEagAE_Uq8.jpg', 'https://pbs.twimg.com/media/FOrMcKEaQAA3yMZ.jpg', 'https://pbs.twimg.com/media/FOrMcKHagAAFBHG.jpg', 'https://pbs.twimg.com/media/FOrMcKDaMAEq4HK.jpg']",1,https://pbs.twimg.com/media/FOrMcKEagAE_Uq8.jpg,325,14,23
447,1507237781973925893,volvocarsin,1648188465000.0,2022-03-25 14:07:45,"@Rachit_Indi @volvocars We're sorry for the inconvenience caused, Rachit. Please DM us your contact information and Team Volvo will reach out to you soon.  Thank you for your patience.",en,[],[],https://twitter.com/volvocarsin/status/1507237781973925893,[],[],0,,1,1,0
451,1507160564749017089,futureshift,1648170054000.0,2022-03-25 09:00:54,Volvo's first electric-only SUV feels familiar.   https://t.co/VhACfeDG9c,en,[],[],https://twitter.com/futureshift/status/1507160564749017089,['https://mashable.com/article/volvo-c40-recharge?taid=623d143e9443840001c864ea&utm_campaign=trueanthem&utm_medium=trueanthem&utm_source=twitter'],[],0,,0,0,0
